code,client,latitude,longitude,surface_area,seeding_date,crop,disabled,geometry
PLOT00836,CLIENT00308,43.505087,1.926724,5.2,2026-05-08,Maïs semence,False,"MULTIPOLYGON(((1.92484545 43.50533812,1.9254923 43.50503865,1.9253822 43.50491886,1.92789389 43.50438481,1.92798326 43.50436154,1.92810636 43.50465256,1.92484545 43.50533812)),((1.92467342 43.50550782,1.92462525 43.50541798,1.92812097 43.50469925,1.92824483 43.50496378,1.92470783 43.50556272,1.92467342 43.50550782)),((1.92492803 43.50554275,1.92511382 43.50550782,1.92543037 43.50545291,1.92604969 43.50535808,1.92639375 43.50530318,1.92728145 43.50514846,1.92826548 43.50500371,1.9283687 43.50522831,1.92481474 43.50577156,1.92466654 43.50557769,1.92492803 43.50554275)))"
PLOT00837,CLIENT00308,43.49136,1.953639,1,2026-04-30,Maïs semence,False,"POLYGON((1.9531484891479 43.491598371977,1.95257867 43.49092392,1.95244529 43.49076473,1.95259588 43.4907023,1.95286694 43.49075536,1.9535844780982 43.490602774753,1.9546410185736 43.491754782802,1.9538136769836 43.49233780048,1.9531484891479 43.491598371977))"
PLOT00838,CLIENT00308,43.508359,1.914388,2.9,2026-05-21,Maïs semence,False,"POLYGON((1.9152738902625 43.507786393445,1.9157669902625 43.508225134916,1.9157843402625 43.508240574968,1.9157864202625 43.508242424974,1.9153230102625 43.508463635715,1.9137151702624 43.509231128288,1.9132449202625 43.508790426811,1.9145986902624 43.508120514565,1.9152738902625 43.507786393445))"
PLOT00844,CLIENT00308,43.987838,1.620203,5.2,2026-04-22,Maïs semence,False,"POLYGON((1.61982711 43.98924577,1.61962362 43.98924577,1.61922771 43.98891805,1.61833438 43.98789871,1.61893097 43.98745728,1.61893845 43.98745175,1.61876877 43.98727455,1.61876678 43.98727247,1.61908221 43.98703008,1.61950582 43.98671565,1.61964947 43.98662228,1.61990247 43.9864464,1.6200359 43.9863711,1.62025205 43.98624248,1.62067534 43.98660574,1.62103743 43.98699836,1.62124142 43.98723686,1.62148111 43.98748638,1.6216698 43.9876625,1.6218687 43.98784963,1.62215429 43.98817987,1.62203713 43.98826518,1.62117395 43.98873542,1.62116947 43.98873095,1.62093922 43.98896998,1.62060322 43.98915384,1.62016784 43.98924237,1.61982711 43.98924577))"
PLOT00847,CLIENT00308,43.176027,1.879107,3.5,2026-05-14,Maïs semence,False,"MULTIPOLYGON(((1.879063628 43.180112582,1.8790411 43.18019883,1.87901616 43.1802943,1.87901427 43.18030243,1.87892639 43.18068092,1.87874559 43.1813401,1.87874551 43.1813404,1.878604769 43.181853523,1.87802822 43.18175071,1.878028474 43.181749623,1.878426921 43.180040573,1.87846085 43.17989504,1.87788451 43.17980598,1.87788536 43.17888783,1.87869061 43.17883053,1.87866304 43.17882061,1.87951582 43.1789772,1.87925383 43.17933874,1.879195553 43.179575456,1.87915542 43.17969252,1.87914491 43.17972318,1.87912817 43.17981776,1.879108407 43.179929439,1.87907029 43.18008427,1.879063628 43.180112582)),((1.87802941 43.18174971,1.878028474 43.181749623,1.8775196 43.1817022,1.87796506 43.17997666,1.878426921 43.180040573,1.87843326 43.18004145,1.87802941 43.18174971)))"
PLOT00852,CLIENT00308,43.656628,1.762163,1.1,2026-04-24,Maïs semence,False,"POLYGON((1.763423884 43.6567739622,1.7633072779 43.6568657504,1.7604145625 43.6571857712,1.76044137 43.65711195,1.7604603449 43.6570468677,1.7608238225409 43.655828200784,1.7649206378357 43.655087292788,1.763423884 43.6567739622))"
PLOT00854,CLIENT00308,43.251125,1.521694,3.1,2026-04-28,Maïs semence,False,"POLYGON((1.52078211 43.25058419,1.5218027145569 43.250201104043,1.5234275874097 43.251746912423,1.5221145984595 43.252484826638,1.5198594300989 43.251021800303,1.52078211 43.25058419))"
PLOT00855,CLIENT00308,43.195455,1.830392,4.4,2026-04-28,Maïs semence,False,"MULTIPOLYGON(((1.83220995 43.19647536,1.83245747 43.19665684,1.83265541 43.19717468,1.83271403 43.19734736,1.83298155 43.19934309,1.8322004 43.19901567,1.83171887 43.19634948,1.83220995 43.19647536)),((1.83031729 43.1931146,1.83056602 43.19310473,1.83114104 43.19758904,1.83086157 43.19755332,1.8305192 43.19748618,1.83018373 43.19721105,1.82971786 43.193192,1.83031729 43.1931146)))"
PLOT00858,CLIENT00308,43.885164,1.684625,4.5,2026-04-30,Maïs semence,False,"POLYGON((1.6826945499 43.8850592399,1.68422159 43.88433217,1.68527205 43.88383664,1.68552024 43.88413566,1.6857622 43.8844972,1.68582316 43.88487472,1.68608308 43.8855621,1.68627689 43.88570877,1.68665767 43.88587465,1.68670289 43.88591771,1.68603101 43.88620875,1.68563581 43.88633112,1.68136709 43.88482457,1.68158833 43.88466969,1.6826945499 43.8850592399))"
PLOT00859,CLIENT00308,43.420618,1.804857,6.5,2026-05-01,Maïs semence,False,"MULTIPOLYGON(((1.80562716 43.42260014,1.80269919 43.41919748,1.80411269 43.41859613,1.80714079 43.42227367,1.80562716 43.42260014)),((1.80406881 43.41053991,1.80455205 43.41269673,1.80332507 43.41278997,1.80273612 43.41094975,1.80406881 43.41053991)))"
PLOT00877,CLIENT00308,44.62889,4.899536,1,2026-04-21,Maïs semence,False,"POLYGON((4.9010495279824 44.631015242139,4.8978852252177 44.629041481529,4.8980763497524 44.628202904262,4.898382024138 44.627334602171,4.8988648217607 44.627487314288,4.8995031875062 44.627724017275,4.8997216670593 44.627784082303,4.9002902953705 44.627894797771,4.9004136769852 44.628097139286,4.9006497113785 44.628444554205,4.901105686911 44.62878108689,4.9010495279824 44.631015242139))"
PLOT00878,CLIENT00308,43.633661,1.749472,2.3,2026-04-24,Maïs semence,False,"POLYGON((1.7510359 43.6327245199,1.75094887 43.63298966,1.75092164 43.63307261,1.75085122 43.63324573,1.75078202 43.63342264,1.7501611597375 43.634201622514,1.7483732079098 43.635020022595,1.7475628634918 43.634569237946,1.7473257646557 43.634384570669,1.74867031 43.63351087,1.74882412 43.63342442,1.75018169 43.63266145,1.75126929 43.63205019,1.75119814 43.6322692,1.75112707 43.63248799,1.75107906 43.63263577,1.75106743 43.63266942,1.7510359 43.6327245199))"
PLOT01167,CLIENT00308,43.604301,1.998621,0.4,2026-05-21,Maïs semence,False,"POLYGON((1.9990345480413 43.604825137838,1.9974466803044 43.604281312516,1.9980153086156 43.603566563186,1.9997855665654 43.60410262598,1.9990345480413 43.604825137838))"
PLOT01168,CLIENT00308,43.600497,2.006583,3,2026-05-12,Maïs semence,False,"POLYGON((2.0067068694676 43.601464024542,2.0048936961736 43.599651493442,2.0057949184026 43.599130930256,2.0077046512212 43.601182078512,2.0067068694676 43.601464024542))"
PLOT01252,CLIENT00308,43.264203,1.649379,13.75,2026-04-16,Maïs grain *,False,"POLYGON((1.6525869544507 43.266073034841,1.6514506839275 43.265870627296,1.6494980357647 43.265870627296,1.6490259669781 43.265948752607,1.6457214854717 43.263089300879,1.646665623045 43.262745532611,1.6480174563885 43.262339258519,1.6488113902569 43.262229876569,1.6490688823223 43.262245502574,1.6494326766492 43.262604181481,1.6500120337964 43.262791692121,1.6509347136975 43.263463600507,1.6516428168774 43.263838615916,1.6519432242871 43.264166752505,1.6525225814343 43.265291778808,1.6527586158276 43.2659636596,1.6525869544507 43.266073034841))"
PLOT01263,CLIENT00308,43.212948,1.728897,2.4,2026-05-03,Maïs semence,False,"POLYGON((1.7283771393041 43.214609317143,1.7288277504186 43.211200089036,1.7297718879918 43.211465953126,1.7293856498937 43.214484211223,1.7283771393041 43.214609317143))"
PLOT01265,CLIENT00308,44.614394,4.766132,3.2,2026-05-22,Maïs semence,False,"POLYGON((4.7661697146353 44.616159090016,4.7653811451849 44.614070309482,4.7653342065271 44.613991071812,4.7653087255415 44.613911834035,4.7652832445559 44.61385550832,4.765265139645 44.613792977166,4.7652684924063 44.613745720753,4.7658371207174 44.613562422787,4.7664701220449 44.613325662058,4.7667812582907 44.613279837289,4.7671567675528 44.613501323336,4.7672211405691 44.613890831232,4.7672747847494 44.614081765522,4.7676502940115 44.614570554441,4.7676288363394 44.6148454964,4.7666095969137 44.61512807428,4.7665814767168 44.615272134832,4.7667209515856 44.61533323242,4.7667745957659 44.615516524797,4.7665492902086 44.6156845423,4.7666351208971 44.615867833568,4.7665492902086 44.616089309745,4.7661697146353 44.616159090016))"
PLOT01382,CLIENT00308,43.294214,2.087697,9,2026-04-26,Maïs semence,False,"MULTIPOLYGON(((2.0884998 43.29755746,2.08839867 43.2974082,2.08776052 43.29646637,2.08853126 43.29603913,2.090103169 43.295463246,2.09114776 43.29680631,2.0884998 43.29755746)),((2.08587952 43.2932747,2.08721774 43.29292444,2.08832596 43.29217822,2.08859778 43.29219345,2.08876506 43.29240665,2.08943417 43.29307673,2.09004055 43.29388385,2.09024965 43.29456914,2.09026016 43.29467627,2.08947224 43.29506406,2.08753347 43.29613127,2.08644408 43.29452345,2.08512677 43.29490416,2.08414401 43.29364019,2.08435311 43.29356405,2.08527314 43.29345745,2.08587952 43.2932747)))"
PLOT01384,CLIENT00308,43.762945,1.62454,24.52,2026-04-27,Maïs semence,False,"MULTIPOLYGON(((1.62094621 43.76043725,1.62112923 43.76043135,1.62266884 43.76026165,1.62303485 43.76018401,1.623457584 43.760123551,1.62346653 43.76016522,1.62368588 43.76061831,1.62452061 43.76192478,1.6253005 43.76257581,1.62235113 43.76381843,1.62148412 43.76287651,1.62087397 43.76242761,1.62089109 43.76241998,1.62048139 43.76197977,1.62020512 43.76180736,1.62011392 43.76161946,1.61998786 43.7612882,1.61996844 43.76092765,1.62038942 43.76063341,1.62066102 43.76046667,1.62094621 43.76043725)),((1.62670523 43.76067841,1.62677011 43.76066474,1.62693633 43.76062972,1.62717515 43.76057941,1.62771425 43.7614227,1.62802307 43.76190578,1.62829203 43.76247536,1.62736269 43.76259749,1.62736495 43.76260789,1.62734237 43.76261009,1.6258338 43.76294051,1.6258184 43.76292331,1.62534905 43.76250473,1.62467902 43.76190719,1.62400271 43.76090864,1.62363104 43.76028399,1.62343703 43.75935949,1.62364371 43.75936263,1.62394558 43.75940928,1.62429963 43.75980447,1.62494995 43.75975976,1.62527718 43.7600949,1.62548371 43.75996704,1.62547697 43.75996068,1.62548135 43.75996408,1.62597155 43.75983058,1.62670523 43.76067841)),((1.6270863102065 43.759377701855,1.6274296329604 43.759362204033,1.6277300403701 43.759408697487,1.6290818737136 43.760106094972,1.6318928287612 43.761547357348,1.6284596012222 43.762446191574,1.6281162784682 43.76176431857,1.6274725483047 43.760818981777,1.6272579715835 43.760276568677,1.6272150562392 43.759982113791,1.6270863102065 43.759377701855)))"
PLOT01389,CLIENT00308,43.232439,1.713607,10,2026-05-13,Maïs semence,False,"POLYGON((1.71559852 43.233090389,1.7155948 43.23317449,1.71571819 43.23377417,1.71569762 43.23396907,1.71594439 43.23432887,1.71582101 43.2351834,1.71538915 43.23557318,1.71256359 43.23336935,1.7141948 43.23202909,1.71479565 43.23247665,1.7152736 43.23284464,1.71559852 43.233090389))"
PLOT01390,CLIENT00308,43.280761,2.130827,3.93,2026-05-04,Maïs semence,False,"POLYGON((2.1310734272614 43.281997596379,2.1291422367706 43.279810626559,2.1305584431305 43.279232628545,2.1326398373261 43.281575829747,2.1321248531952 43.281763281944,2.1315884113922 43.281763281944,2.1310734272614 43.281997596379))"
PLOT01391,CLIENT00308,43.182277,1.836259,15,2026-05-11,Maïs semence,False,"POLYGON((1.83349371 43.18358791,1.83387995 43.18180422,1.83401942 43.18170252,1.83502793 43.17969189,1.83839679 43.18106883,1.8385148 43.18170252,1.83879375 43.18221886,1.8381393 43.18450321,1.83683038 43.18449538,1.83584332 43.18420593,1.83460951 43.1838539,1.83349371 43.18358791))"
PLOT01395,CLIENT00308,43.097476,1.728605,18,2026-04-25,Maïs semence,False,"POLYGON((1.72509859 43.09761728,1.72534185 43.09552343,1.72714784 43.09514126,1.72787762 43.09531889,1.72911601 43.09581948,1.73055344 43.09619089,1.73258058 43.0966215,1.73245527 43.09680989,1.73194664 43.09724588,1.73168864 43.09762266,1.73189504 43.09791332,1.73157807 43.09816091,1.73157807 43.09842466,1.73124635 43.09862919,1.73050921 43.09842466,1.72999321 43.09811247,1.72972784 43.09812862,1.72965413 43.09848924,1.72994898 43.0985646,1.72984578 43.09897366,1.7300743 43.09907055,1.72996373 43.0996357,1.72938139 43.10005014,1.72874744 43.09961955,1.72804716 43.09950114,1.72720682 43.0987799,1.72683087 43.09819859,1.72610847 43.09797791,1.72509859 43.09761728))"
PLOT01396,CLIENT00308,43.082497,1.785434,32,2026-05-08,Maïs semence,False,"POLYGON((1.78107451 43.08173587,1.78031631 43.08068482,1.78057936 43.08060006,1.78137624 43.08030622,1.78220478 43.08001597,1.78285467 43.07917397,1.78399197 43.079044,1.78474243 43.07898749,1.78511379 43.07954694,1.78545421 43.07986339,1.78591067 43.08037197,1.78704797 43.08077883,1.78772107 43.08119699,1.78875005 43.08148518,1.78971408 43.08198718,1.79004676 43.08234882,1.79176431 43.08196457,1.79133879 43.08391969,1.78986108 43.0840101,1.78904099 43.08408356,1.78665034 43.08489158,1.78558993 43.08525638,1.7850793 43.0854598,1.78405032 43.085909,1.78107451 43.08173587))"
PLOT01397,CLIENT00308,43.193948,1.613918,20,2026-05-05,Maïs semence,False,"POLYGON((1.61286232 43.19691036,1.61203541 43.19725764,1.61160397 43.19754594,1.6115377 43.1960892,1.61154591 43.19557014,1.61159634 43.19238309,1.61161217 43.19221285,1.61161353 43.19219823,1.61331783 43.19221285,1.61505155 43.19222772,1.61505289 43.19222773,1.6150196 43.1922689,1.61390979 43.1936415,1.61386896 43.19426652,1.61387011 43.19428259,1.61398123 43.19582905,1.61399979 43.19629912,1.61400727 43.19648859,1.61377911 43.1966024,1.61286232 43.19691036))"
PLOT01399,CLIENT00308,43.176436,1.714445,22,2026-05-01,Maïs semence,False,"POLYGON((1.71232289 43.17952543,1.71197257 43.17865631,1.71229954 43.17850293,1.71206599 43.17792351,1.71234625 43.17787239,1.71187915 43.17688395,1.71143541 43.17550352,1.71248638 43.17490702,1.7144949 43.17429348,1.71514883 43.17417418,1.71430806 43.17231647,1.71715735 43.17212899,1.7180682 43.17371402,1.71860536 43.17601479,1.7161998 43.17644085,1.71662019 43.17797464,1.71591955 43.1783666,1.71596626 43.17879264,1.71232289 43.17952543))"
PLOT01403,CLIENT00308,43.160596,1.635316,13.19,2026-04-22,Maïs semence,False,"POLYGON((1.634881895 43.15805855,1.63571989 43.15799371,1.63636811 43.15944377,1.6363537 43.16068365,1.63590716 43.16168184,1.63579192 43.16232277,1.63579192 43.16290066,1.63418767 43.162953608,1.63416708 43.16294906,1.6328078737305 43.162984660085,1.6327720007593 43.159562956836,1.634881895 43.15805855))"
PLOT01544,CLIENT00308,43.894617,1.466612,21.5,2026-04-29,Maïs semence,False,"MULTIPOLYGON(((1.46159549 43.8927469,1.46276234 43.89239087,1.46412913 43.89184757,1.46566872 43.89082224,1.46584437 43.89090137,1.46585371 43.89090558,1.4658978 43.89092544,1.46651344 43.8905694,1.46814325 43.89213374,1.47085181 43.89483184,1.47074444 43.89498147,1.47055115 43.89522914,1.47029769 43.89550512,1.46937544 43.89664026,1.46879256 43.89678204,1.46837166 43.89642811,1.46772276 43.89632699,1.46712648 43.89566969,1.46668803 43.89580873,1.46647758 43.89556856,1.46609175 43.89582137,1.46608467 43.89610829,1.46661962 43.8968808,1.46692906 43.89755295,1.46567223 43.89799012,1.46167275 43.89287785,1.46159549 43.8927469)),((1.50025085 43.84683788,1.49972139 43.84706067,1.49970339 43.84708638,1.49966713 43.84713817,1.49960133 43.84714233,1.49961642 43.84712586,1.49921906 43.84621351,1.49886597 43.84561797,1.49883321 43.845425,1.49887721 43.84511143,1.49904148 43.84457819,1.49912362 43.8441437,1.49922361 43.84370189,1.49925091 43.84328443,1.49934264 43.84291919,1.49937706 43.84284418,1.49995514 43.84304435,1.5006103 43.84325564,1.50113442 43.84347249,1.50145044 43.84357814,1.50174333 43.84368378,1.5020054 43.84374495,1.50215955 43.84377831,1.50233683 43.84383391,1.50262972 43.84392843,1.50220332 43.8440728,1.501829 43.84434573,1.50169559 43.844443,1.50144446 43.84465173,1.50140323 43.84469304,1.50140281 43.84469336,1.50140233 43.84469393,1.50119713 43.84489951,1.50101738 43.84512159,1.50074789 43.84552855,1.50062233 43.84580817,1.50057703 43.84596576,1.50055838 43.84597858,1.5005184 43.84621351,1.50048362 43.84654968,1.50045231 43.84674644,1.50025085 43.84683788)))"
PLOT01545,CLIENT00308,43.87674,1.413897,18,2026-04-17,Maïs semence,False,"POLYGON((1.41170246 43.8742495,1.41182523 43.87438775,1.41213216 43.87422185,1.41232399 43.87416102,1.41250047 43.8740836,1.41277199 43.87380421,1.41291927 43.87378787,1.41413145 43.8767529,1.41427873 43.87673657,1.41350837 43.87463737,1.41465258 43.87391039,1.41491314 43.87378787,1.41520769 43.87387772,1.41543427 43.8739349,1.41570616 43.87400025,1.41591166 43.87418911,1.41637456 43.87528266,1.41681638 43.87634451,1.41613117 43.87650412,1.41560939 43.87661471,1.41378556 43.87691701,1.41452193 43.87882827,1.41503173 43.88002891,1.41494675 43.88017883,1.413561 43.88028146,1.41327183 43.88023745,1.41309011 43.88020979,1.41269813 43.88015014,1.41260736 43.88011875,1.41056287 43.87483341,1.4107328 43.87467004,1.41091407 43.87453935,1.41125393 43.87431064,1.41150317 43.87422896,1.41170246 43.8742495))"
PLOT01551,CLIENT00308,43.30537,1.771062,2.3,2026-04-28,Maïs semence,False,"POLYGON((1.77011358 43.3066332,1.76943577 43.30631807,1.77165747 43.30400256,1.77280597 43.30472874,1.77011358 43.3066332))"
PLOT01558,CLIENT00308,43.109995,1.364821,4,2026-05-08,Maïs semence,False,"POLYGON((1.363660497348 43.109984230294,1.3637034126922 43.109921570152,1.3657097050353 43.108918999147,1.3663319775268 43.109561273087,1.3663105198547 43.109788417136,1.3652376362487 43.110736147001,1.3646797367736 43.110837968345,1.363660497348 43.109984230294))"
PLOT01599,CLIENT00308,44.20753,1.489901,7,2026-05-09,Maïs semence,False,"POLYGON((1.48935274 44.20934865,1.48848537 44.2096482,1.48814861 44.20933593,1.48761854 44.20876806,1.48667286 44.20781267,1.48693615 44.20765851,1.48814524 44.20690782,1.48856592 44.20700836,1.48887437 44.20682196,1.48941591 44.20645721,1.48977538 44.20672805,1.49015313 44.20716489,1.49036638 44.20736147,1.49059181 44.20757988,1.49105746 44.20805783,1.49088121 44.20822055,1.49023976 44.20891655,1.49005387 44.20910289,1.48935274 44.20934865))"
PLOT01787,CLIENT00308,43.984107,1.601958,5,2026-04-24,Maïs semence,False,"MULTIPOLYGON(((1.59377327 43.98405983,1.59377232 43.98405934,1.59377327 43.98405556,1.59394094 43.98370306,1.59394094 43.98346665,1.59582301 43.98475155,1.59585453 43.98477307,1.59596372 43.9848624,1.59596908 43.98487106,1.59633377 43.98546001,1.59633409 43.98546052,1.59661733 43.98544817,1.59661461 43.98544402,1.59661733 43.9854439,1.59659616 43.98541165,1.59655108 43.98534297,1.59669428 43.98546013,1.59670988 43.98547289,1.59670745 43.98555159,1.59670758 43.9855516,1.59670745 43.98555586,1.59681243 43.98556107,1.59681799 43.98556135,1.59687382 43.98560702,1.59640275 43.98559212,1.59640369 43.98559253,1.59641326 43.98559672,1.59640275 43.98559639,1.59640369 43.9855968,1.59699499 43.98585576,1.59768868 43.98754415,1.59695312 43.98781303,1.59695155 43.98780921,1.59639417 43.98645052,1.59558736 43.98578433,1.59557912 43.98578746,1.59552771 43.985807,1.59547642 43.98572691,1.5955187 43.98570755,1.59551492 43.98570501,1.5955187 43.98570328,1.59525262 43.98552418,1.59482347 43.98533274,1.59401666 43.98473987,1.59373415 43.98421628,1.59377327 43.98405983)),((1.59387933 43.98484913,1.59494363 43.98557786,1.59513827 43.98587623,1.59514104 43.98588047,1.59523089 43.98583933,1.59523324 43.98583826,1.59527951 43.9859013,1.59330761 43.98665058,1.59252789 43.98694686,1.59252574 43.98694311,1.59212259 43.98623865,1.59238675 43.9859595,1.59238174 43.98596052,1.59238675 43.98595523,1.59237184 43.98595827,1.59177237 43.98608068,1.59177 43.98607871,1.59128345 43.98567478,1.59123399 43.98563371,1.59130984 43.98544303,1.59135402 43.98537037,1.59153928 43.985224,1.59171151 43.98507868,1.59201938 43.98488053,1.59365345 43.98491068,1.59366476 43.98491089,1.59387086 43.98485157,1.59387933 43.98484913)),((1.59709426 43.98263204,1.59812293 43.98256709,1.59812795 43.98256677,1.59874164 43.98259456,1.599115 43.98267176,1.5991394 43.98267769,1.59894208 43.98280854,1.59882295 43.98288754,1.59760578 43.98369471,1.59722568 43.98390254,1.59721215 43.98390994,1.59711446 43.98396336,1.59711283 43.98396163,1.59680295 43.98363367,1.59628927 43.98391076,1.59586885 43.98404764,1.59554853 43.98420613,1.5954184 43.98429978,1.59446585 43.98355891,1.594235698 43.98339038,1.59418759 43.98335426,1.59396086 43.98318403,1.59396453 43.98315686,1.59397278 43.98309577,1.593983199 43.98301866,1.59403599 43.98295217,1.59596004 43.98230595,1.59634244 43.98285285,1.59634457 43.98285616,1.5963447 43.98285631,1.59634704 43.98285906,1.59709426 43.98263204)))"
PLOT01867,CLIENT00308,43.890834,1.218413,5.24,2026-04-21,Maïs grain *,False,"POLYGON((1.216249000946 43.891414881993,1.2165494083557 43.890054071518,1.2207765697632 43.890440668565,1.2205405353699 43.891786006727,1.216249000946 43.891414881993))"
PLOT01876,CLIENT00308,43.274125,1.639152,19.21,2026-05-01,Maïs semence,False,"POLYGON((1.6388388357585 43.27625003045,1.6384096823161 43.277015523622,1.6372938833659 43.277109256818,1.6362209997599 43.272781757063,1.6380234442179 43.271844351946,1.6392036161845 43.271875599016,1.6406627378886 43.272469290295,1.6423793516581 43.276031316346,1.6403837881511 43.276890545802,1.6395469389384 43.275437659816,1.6392036161845 43.275547018033,1.6388388357585 43.27625003045))"
PLOT01877,CLIENT00308,43.211462,1.736802,14.2,2026-05-01,Soja *,False,"POLYGON((1.7368775807037 43.21438818299,1.7335248194351 43.210056225405,1.7350965939178 43.209461925634,1.7354291878357 43.209454105862,1.7366308174744 43.209024016834,1.7396724424972 43.2131136498,1.7393666706695 43.21319966208,1.7386156521454 43.213324770635,1.7377734385147 43.213704004375,1.7372960053101 43.214177065836,1.7368775807037 43.21438818299))"
PLOT01913,CLIENT00308,44.50868,4.796687,2,2026-05-13,MAIS_SEMENCE,False,"POLYGON((4.79543476 44.50955587,4.7971226 44.50713922,4.79817263 44.50753803,4.79635895 44.51023314,4.79543476 44.50955587))"
PLOT01976,CLIENT00308,43.875702,1.408455,0.09,2026-04-17,Maïs semence,False,"POLYGON((1.4097987048735 43.875543197055,1.409541212808 43.876007226222,1.4094124667753 43.875481326227,1.4097987048735 43.875543197055))"
PLOT01977,CLIENT00308,43.890304,1.461801,26.79,2026-04-27,Maïs semence,False,"POLYGON((1.4605923598141 43.892261074,1.4588757460446 43.89097760137,1.4588972037167 43.89015802004,1.4592619841427 43.889013680072,1.4611717169613 43.887915711597,1.4626093809933 43.887714672923,1.4631672804684 43.888379644407,1.4623733466 43.88936935566,1.4630170767636 43.889941524976,1.4637680952878 43.890405442008,1.4638968413205 43.890668326722,1.4643903677792 43.890792036774,1.464883894238 43.891008528747,1.465203465821 43.89088924533,1.4655253309028 43.891175323375,1.4658364671486 43.891012954923,1.4676969094281 43.892785126317,1.4633747765479 43.895032694023,1.4611968228279 43.892187500412,1.4605923598141 43.892261074))"
PLOT01978,CLIENT00308,43.192532,1.723305,0.04,2026-04-23,Maïs semence,False,"POLYGON((1.7211914192963 43.189890326319,1.7217917903536 43.190113043164,1.7221672996157 43.190058287375,1.7226930125826 43.189917486548,1.7261262401216 43.190519798919,1.7273815139406 43.191595236151,1.7265768512361 43.19203327006,1.724752949106 43.192682493108,1.7249675258272 43.193190915973,1.7239804729097 43.193597651216,1.7237337096803 43.193331709248,1.7233903869264 43.192995369218,1.7228646739595 43.192799821837,1.722403334009 43.192807643744,1.7211914192963 43.189890326319))"
PLOT01979,CLIENT00308,44.084456,1.591064,10.1,2026-04-22,Maïs semence,False,"POLYGON((1.588714384903 44.083040120594,1.5892472063297 44.083548771765,1.5899123941654 44.083456290059,1.591092566132 44.084488994234,1.5919830595249 44.086639118964,1.5914358888859 44.086993612311,1.5893974100345 44.087571586038,1.5892793928379 44.087494523201,1.5877702473297 44.084519820947,1.5881350277557 44.083718321183,1.588714384903 44.083040120594))"
PLOT01981,CLIENT00308,43.077543,1.74864,5.5,2026-05-06,Maïs semence,False,"POLYGON((1.7477816931153 43.07710634932,1.7496892855214 43.076434367604,1.7498582363531 43.076596960411,1.7508560181067 43.078054585088,1.7495041847632 43.078658000209,1.7482810974524 43.07888525891,1.7478304863379 43.078830403438,1.7473369598791 43.078626654116,1.7469292641089 43.078407231011,1.746779060404 43.078125114435,1.7477816931153 43.07710634932))"
PLOT01982,CLIENT00308,43.195456,1.629137,8.43,2026-04-24,Maïs semence,False,"POLYGON((1.6301025952453 43.197437024196,1.6285576428528 43.197593450264,1.6270770634765 43.194965439102,1.6265620793457 43.194746433063,1.6262402142639 43.193917331652,1.6278924550171 43.192965291501,1.6281714047546 43.192449044804,1.6285263405175 43.193196412,1.6298701272339 43.196223395568,1.6297413812012 43.196489324934,1.6301025952453 43.197437024196))"
PLOT01983,CLIENT00308,43.259626,2.047492,4.57,2026-04-20,Maïs semence,False,"POLYGON((2.0500669206543 43.259503183976,2.0466969116518 43.260838151298,2.0455811127016 43.259717579702,2.0489499672244 43.258443994273,2.0492718323061 43.258717465783,2.0494113071749 43.259108137238,2.0497009857485 43.259240964961,2.0500669206543 43.259503183976))"
PLOT01984,CLIENT00308,43.2356,1.588325,0.01,2026-04-17,Maïs semence,False,"POLYGON((1.588289065327 43.235655051166,1.5882515144008 43.235580795198,1.5883641671795 43.235537804859,1.5884231757778 43.235623785506,1.588289065327 43.235655051166))"
PLOT01985,CLIENT00308,43.222153,1.699045,0.01,2026-04-21,Maïs semence,False,"POLYGON((1.6990181779098 43.222217743976,1.6989538048935 43.222104380894,1.6990825509262 43.222104380894,1.6991737460327 43.222186471423,1.6990181779098 43.222217743976))"
PLOT01986,CLIENT00308,44.08058,1.462144,8.09,2026-04-23,Maïs semence,False,"POLYGON((1.4622191018524 44.081522437264,1.462232162292 44.081570077825,1.462232162292 44.081439057651,1.4621677892756 44.081346572647,1.4620068567347 44.08131574428,1.4617279069972 44.080676052045,1.4615562456202 44.080598980225,1.4609232442927 44.080622101781,1.4601913518371 44.079376207228,1.4609852857056 44.078882935005,1.4607170648041 44.078667127115,1.4619186944427 44.077819302782,1.4624444074097 44.078196971485,1.4630881375732 44.078073651357,1.4641824788513 44.079310467753,1.4643434113922 44.079834565566,1.4633778161468 44.080196806929,1.4638069695892 44.081075425703,1.4622191018524 44.081522437264))"
PLOT01987,CLIENT00308,43.179814,1.854636,6.23,2026-05-09,Maïs semence,False,"POLYGON((1.8526940806732 43.180755021759,1.8531017764435 43.18000396581,1.853552387558 43.17981620038,1.8539386256561 43.178627005908,1.8565350039825 43.178627005908,1.8550544246063 43.181584301971,1.8544321521148 43.181553008582,1.8526940806732 43.180755021759))"
